,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,unixTime,processedText,processedSummary
288,5,True,"07 18, 2017",A1LCV2UNXGHB0W,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",luvtoshop,I love these shoes.  They fit as expected and they look really nice on.  These shoes have a narrow base which I really like.  I don't like the ones that make your foot look wide.,I love these shoes,1500336000,,,2017-07-18,"['love', 'shoe', 'fit', 'expected', 'look', 'really', 'nice', 'shoe', 'narrow', 'base', 'really', 'like', 'donnot', 'like', 'one', 'make', 'foot', 'look', 'wide']","['love', 'shoe']"
218,5,True,"12 5, 2017",A1LKTJ6HKH077C,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",m.e,great,Five Stars,1512432000,,,2017-12-05,['great'],"['five', 'star']"
341,5,True,"04 15, 2017",AKJVCU7H1KDWI,B001IKJOLW,"{'Size:': ' 6 B(M) US', 'Color:': ' Black/White-anthracite-stealth'}",madison,I have been wearing for a solid week during my work outs & they are great for comfort and they are light weight.,Love these shoes,1492214400,,,2017-04-15,"['wearing', 'solid', 'week', 'work', 'out', 'great', 'comfort', 'light', 'weight']","['love', 'shoe']"
292,5,True,"10 14, 2015",AR6HDXGSGHVKK,B00006L9LC,{'Size:': ' 515'},maggie,"excellent cream, great shipping.",Five Stars,1444780800,,,2015-10-14,"['excellent', 'cream', 'great', 'shipping']","['five', 'star']"
562,5,True,"08 15, 2016",A280XZUEBJ0G3Z,B0009RF9DW,{'Size:': ' 235'},mapster,Absolutely...exactly as described,Five Stars,1471219200,,,2016-08-15,"['absolutely', 'exactly', 'described']","['five', 'star']"
794,5,True,"10 3, 2013",AN4M590RDRGH7,B0009RF9DW,{'Size:': ' 149'},margaret johnson,I became acquainted with Savannah Bee Mint Julep when I originally bought one from Bath and Body.  I always like the fragrance and its invigorating effect.  I would recommend this body wash.  It lasts a long time and lathers well.,Refreshing,1380758400,,,2013-10-03,"['became', 'acquainted', 'savannah', 'bee', 'mint', 'julep', 'originally', 'bought', 'one', 'bath', 'body', 'always', 'like', 'fragrance', 'invigorating', 'effect', 'would', 'recommend', 'body', 'wash', 'last', 'long', 'time', 'lather', 'well']",['refreshing']
799,5,True,"08 31, 2013",AGER9YK3VDQMV,B0009RF9DW,{'Size:': ' 188'},marianne winfield,Great product!  Clean&fresh smell.  It is one of my bath and shower products.  I do love many of the Boots products.,Lovely!!!,1377907200,,,2013-08-31,"['great', 'product', 'clean', 'fresh', 'smell', 'one', 'bath', 'shower', 'product', 'love', 'many', 'boot', 'product']",['lovely']
121,5,True,"12 26, 2016",A7QMV1ENEUAC9,B00006L9LC,{'Size:': ' 1000ml/33.8oz'},mary,"love this shampoo, came very quickly, thank you.",Five Stars,1482710400,,,2016-12-26,"['love', 'shampoo', 'came', 'quickly', 'thank']","['five', 'star']"
408,5,True,"01 1, 2017",A3A90ECS7ALV4T,B001IKJOLW,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/Red Bronze/White'}",marysaw,love the lightweight and the fit,Five Stars,1483228800,,,2017-01-01,"['love', 'lightweight', 'fit']","['five', 'star']"
238,5,True,"10 29, 2017",A2620Z0QR2OFYC,B001IKJOLW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",matt,Comfortable and light,Best birthday present,1509235200,,,2017-10-29,"['comfortable', 'light']","['best', 'birthday', 'present']"
636,5,True,"08 18, 2015",A3J539P6RXOP9M,B0009RF9DW,{'Size:': ' 187'},mattie simpson,love love love,Five Stars,1439856000,,,2015-08-18,"['love', 'love', 'love']","['five', 'star']"
278,5,True,"11 16, 2015",A2A83NR45HQ2OV,B00006L9LC,{'Size:': ' 281'},melody a burke,Love this body wash!! My absolute favorite! And very hard to find.,Five Stars,1447632000,,,2015-11-16,"['love', 'body', 'wash', 'absolute', 'favorite', 'hard', 'find']","['five', 'star']"
232,5,False,"03 14, 2016",A1NP1AD8FGSA71,B00006L9LC,{'Size:': ' 586'},mercedes,I get more compliments when I wear this lotion!!!,Very Clean Scent,1457913600,,,2016-03-14,"['get', 'compliment', 'wear', 'lotion']","['clean', 'scent']"
528,5,True,"04 12, 2017",A2NH58DY5F0XSZ,B0009RF9DW,{'Size:': ' 176'},michael Luna,AAA+,Five Stars,1491955200,,,2017-04-12,['aaa'],"['five', 'star']"
207,5,True,"04 29, 2016",AQG3FO72CYLU3,B00006L9LC,{'Size:': ' 1'},michael dzienis,can't beat it... 3 for the price of 1 at a local store,Five Stars,1461888000,,,2016-04-29,"['beat', 'price', 'local', 'store']","['five', 'star']"
352,5,True,"03 28, 2015",A2JWINJJ8E1IIC,B00006L9LC,{'Size:': ' 5'},michael mcnicholas,I love this shampoo . It leaves what hair l have left nice and clean.lt also smells nice.,Five Stars,1427500800,,,2015-03-28,"['love', 'shampoo', 'leaf', 'hair', 'l', 'left', 'nice', 'clean', 'lt', 'also', 'smell', 'nice']","['five', 'star']"
527,5,True,"04 15, 2017",A8N02S3VNT60S,B0009RF9DW,{'Size:': ' 1 ounce'},michael w,great buy,Five Stars,1492214400,,,2017-04-15,"['great', 'buy']","['five', 'star']"
386,5,True,"10 28, 2014",A30VYJQW4XWDQ6,B00006L9LC,{'Size:': ' 369'},michelle,"These refill intense reinforcing treatment , left my hair smooth and smell good! I like.",Vector fill intense reinforcing treatment .,1414454400,,,2014-10-28,"['refill', 'intense', 'reinforcing', 'treatment', 'left', 'hair', 'smooth', 'smell', 'good', 'like']","['vector', 'fill', 'intense', 'reinforcing', 'treatment']"
2221,4,True,"10 9, 2015",A30VYJQW4XWDQ6,B0011FYB5I,,michelle,Works good with exercise.,Michelle,1444348800,,,2015-10-09,"['work', 'good', 'exercise']",['michelle']
5131,1,True,"09 15, 2016",A30VYJQW4XWDQ6,B0011FYB5I,,michelle,"Made me look older, it was the opposite.",Ageless,1473897600,,,2016-09-15,"['made', 'look', 'older', 'opposite']",['ageless']
44,5,True,"12 5, 2015",A2LDP3A4IE9T6T,B0014CN8Y8,,mike27971,"We have 24 foot of solid dryer vent pipe ending in 3 right-angles before going through the floor into the flexible dryer-vent hose coming from the dryer.  I can't get behind the dryer without moving both the washer and dryer and they are HEAVY.  So being lazy I decided to clean the vent from the outside of the house inward.  I didn't use a vacuum cleaner or a blower or suction of any kind.  I did tighten each section of tubing with pliers and taped them.  I threaded all 24 foot of tubing with the brush on the end into the outside vent and then backed it out.  I got a good amount of lint clods out.  Then I turned on the dryer to blow everything out.  I got no air coming out at all.  My fear had come true, I had forced gobs of lint into the right-angles at the end of the run.  I still didn't want to move that washer and dryer so I figured I'd try one other thing, use the clodbuster attachment.  Now I'm really getting lazy so I tightened each tubing section by hand (no pliers) and didn't use tape.  I pushed all 24 foot of tubing into the vent until I hit some resistance and then turned the tubing by hand (too lazy to hook the drill up).  Then I pulled it all out and there wasn't any lint at all that came out. So now I'm resigned to having to move the washer and dryer, but before I do I figured I might as well turn the dryer on and see what happens.  Lots of lint clods blew out and kept coming out for about 20 seconds.  I've attached pictures of it.  I'm really happy with this product and if it worked for me with all the shortcuts I took it will probably work great for you.  As a point of reference we built this house five years ago and this is the first time I ever cleaned the vent.  A load of ten bath towels used to take 45 minutes to dry, lately it's been taking 3 to 4 hours, so I knew I couldn't put cleaning the pipe off any longer.",This really worked well even taking shortcuts,1449273600,165,"['https://images-na.ssl-images-amazon.com/images/I/814D91i+XEL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81y8vVc4x5L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/91Do1uXzrVL._SY88.jpg']",2015-12-05,"['foot', 'solid', 'dryer', 'vent', 'pipe', 'ending', 'right', 'angle', 'going', 'floor', 'flexible', 'dryer', 'vent', 'hose', 'coming', 'dryer', 'get', 'behind', 'dryer', 'without', 'moving', 'washer', 'dryer', 'heavy', 'lazy', 'decided', 'clean', 'vent', 'outside', 'house', 'inward', 'didnnot', 'use', 'vacuum', 'cleaner', 'blower', 'suction', 'kind', 'tighten', 'section', 'tubing', 'plier', 'taped', 'threaded', 'foot', 'tubing', 'brush', 'end', 'outside', 'vent', 'backed', 'got', 'good', 'amount', 'lint', 'clod', 'turned', 'dryer', 'blow', 'everything', 'got', 'air', 'coming', 'fear', 'come', 'true', 'forced', 'gob', 'lint', 'right', 'angle', 'end', 'run', 'still', 'didnnot', 'want', 'move', 'washer', 'dryer', 'figured', 'iwould', 'try', 'one', 'thing', 'use', 'clodbuster', 'attachment', 'iam', 'really', 'getting', 'lazy', 'tightened', 'tubing', 'section', 'hand', 'plier', 'didnnot', 'use', 'tape', 'pushed', 'foot', 'tubing', 'vent', 'hit', 'resistance', 'turned', 'tubing', 'hand', 'lazy', 'hook', 'drill', 'pulled', 'wasnnot', 'lint', 'came', 'iam', 'resigned', 'move', 'washer', 'dryer', 'figured', 'might', 'well', 'turn', 'dryer', 'see', 'happens', 'lot', 'lint', 'clod', 'blew', 'kept', 'coming', 'second', 'ihave', 'attached', 'picture', 'iam', 'really', 'happy', 'product', 'worked', 'shortcut', 'took', 'probably', 'work', 'great', 'point', 'reference', 'built', 'house', 'five', 'year', 'ago', 'first', 'time', 'ever', 'cleaned', 'vent', 'load', 'ten', 'bath', 'towel', 'used', 'take', 'minute', 'dry', 'lately', 'itis', 'taking', 'hour', 'knew', 'couldnnot', 'put', 'cleaning', 'pipe', 'longer']","['really', 'worked', 'well', 'even', 'taking', 'shortcut']"
371,5,True,"03 8, 2017",A1LLDHUO4OLXYI,B001IKJOLW,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",mommyof2,Super comfy!!,Five Stars,1488931200,,,2017-03-08,"['super', 'comfy']","['five', 'star']"
2221,5,True,"11 25, 2014",A11SCLK8GDDN3C,B00DM8JA7Q,,mrclobhead,"ALL IS FINE, ITEM WORKS GREAT.",Five Stars,1416873600,,,2014-11-25,"['fine', 'item', 'work', 'great']","['five', 'star']"
2175,5,True,"11 25, 2014",A11SCLK8GDDN3C,B004XLDHSE,,mrclobhead,"ALL WAS GREAT, NO PROBLEM WORKS FINE.",Five Stars,1416873600,,,2014-11-25,"['great', 'problem', 'work', 'fine']","['five', 'star']"
18,5,True,"12 3, 2014",A11SCLK8GDDN3C,B000NCTOUM,,mrclobhead,"All was fine, product was as advertised.",Five Stars,1417564800,,,2014-12-03,"['fine', 'product', 'advertised']","['five', 'star']"
2212,5,True,"04 24, 2016",A11SCLK8GDDN3C,B00CW0O1EW,,mrclobhead,"All is fine no problem to report, will definitely recommend them to my friends.",Five Stars,1461456000,,,2016-04-24,"['fine', 'problem', 'report', 'definitely', 'recommend', 'friend']","['five', 'star']"
488,5,True,"06 2, 2016",AIO1XEP0AIDQJ,B001IKJOLW,"{'Size:': ' 7 B(M) US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",my3sons+3,"These shoes are awesome!  They are nearly weightless and feel great on my feet.  The first day I wore them I wore them ALL day on vacation.  I put them on the next day and did the same.  Besides the comfort, they are really a cool color!",Awesome shoes!,1464825600,,,2016-06-02,"['shoe', 'awesome', 'nearly', 'weightless', 'feel', 'great', 'foot', 'first', 'day', 'wore', 'wore', 'day', 'vacation', 'put', 'next', 'day', 'besides', 'comfort', 'really', 'cool', 'color']","['awesome', 'shoe']"
286,5,True,"07 18, 2017",A37EEIAK5YJGTS,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black'}",myrtlyn Allen Skeeling,Nice,Five Stars,1500336000,,,2017-07-18,['nice'],"['five', 'star']"
495,5,True,"04 12, 2018",A85ENSL5HBBZF,B0009RF9DW,{'Size:': ' Multiset'},nancy mccarthy,100% natural and organic and performes much better than chemical counterparts for the same price.,Met all my expectations,1523491200,15,['https://images-na.ssl-images-amazon.com/images/I/51KOjA0WMTL._SY88.jpg'],2018-04-12,"['natural', 'organic', 'performes', 'much', 'better', 'chemical', 'counterpart', 'price']","['met', 'expectation']"
22,2,False,"08 5, 2011",A3LGZ8M29PBNGG,B000W3P4AQ,,nerenttt,i cook only once in a blue moon.  i was shocked to see with as little use as this range has had that the grates look like they were under heavy use for years!!!  i called Jenn air and spoke with Adam A.  and they wouldn't exchange them or fix them.  they only offered my 25% off ( which was the same price anyway from the internet).  i can't really compare much else on the range since i haven't used it much and i am  not much of a cook!  the stainless steel does tend to rust and stain.  i got a stainless steel fridge and dishwasher  at the same time  by other brands and those seem to not have the same stainless steel issues.,grate scratches so easily,1312502400,2,,2011-08-05,"['cook', 'blue', 'moon', 'shocked', 'see', 'little', 'use', 'range', 'grate', 'look', 'like', 'heavy', 'use', 'year', 'called', 'jenn', 'air', 'spoke', 'adam', 'wouldnnot', 'exchange', 'fix', 'offered', 'price', 'anyway', 'internet', 'really', 'compare', 'much', 'else', 'range', 'since', 'havennot', 'used', 'much', 'much', 'cook', 'stainless', 'steel', 'tend', 'rust', 'stain', 'got', 'stainless', 'steel', 'fridge', 'dishwasher', 'time', 'brand', 'seem', 'stainless', 'steel', 'issue']","['grate', 'scratch', 'easily']"
34,2,False,"08 5, 2011",A3LGZ8M29PBNGG,B00147DFQ4,,nerenttt,i cook only once in a blue moon.  i was shocked to see with as little use as this range has had that the grates look like they were under heavy use for years!!!  i called Jenn air and spoke with Adam A.  and they wouldn't exchange them or fix them.  they only offered my 25% off ( which was the same price anyway from the internet).  i can't really compare much else on the range since i haven't used it much and i am  not much of a cook!  the stainless steel does tend to rust and stain.  i got a stainless steel fridge and dishwasher  at the same time  by other brands and those seem to not have the same stainless steel issues.,grate scratches so easily- looks old almost instantly,1312502400,3,,2011-08-05,"['cook', 'blue', 'moon', 'shocked', 'see', 'little', 'use', 'range', 'grate', 'look', 'like', 'heavy', 'use', 'year', 'called', 'jenn', 'air', 'spoke', 'adam', 'wouldnnot', 'exchange', 'fix', 'offered', 'price', 'anyway', 'internet', 'really', 'compare', 'much', 'else', 'range', 'since', 'havennot', 'used', 'much', 'much', 'cook', 'stainless', 'steel', 'tend', 'rust', 'stain', 'got', 'stainless', 'steel', 'fridge', 'dishwasher', 'time', 'brand', 'seem', 'stainless', 'steel', 'issue']","['grate', 'scratch', 'easily', 'look', 'old', 'almost', 'instantly']"
8,2,False,"07 6, 2017",A3LGZ8M29PBNGG,B000N6302Q,{'Color:': ' Stainless Steel'},nerenttt,"Luved it for the few months it worked!  great little bullet shaped ice cubes. It was a gift for my sister who never opened the box.  The next summer during a heat wave I asked for my unused gift back, ha!, and was in heaven for a few months.  the next summer after a few weeks the unit gave out.called new air and it was over the one year mark so no warranty.  so my advice is do not buy without  extended warranty!",my advice is do not buy without  extended warranty!,1499299200,,,2017-07-06,"['luved', 'month', 'worked', 'great', 'little', 'bullet', 'shaped', 'ice', 'cube', 'gift', 'sister', 'never', 'opened', 'box', 'next', 'summer', 'heat', 'wave', 'asked', 'unused', 'gift', 'back', 'ha', 'heaven', 'month', 'next', 'summer', 'week', 'unit', 'gave', 'called', 'new', 'air', 'one', 'year', 'mark', 'warranty', 'advice', 'buy', 'without', 'extended', 'warranty']","['advice', 'buy', 'without', 'extended', 'warranty']"
7,2,False,"07 6, 2017",A3LGZ8M29PBNGG,B000N6302Q,{'Color:': ' Blue'},nerenttt,works great. we loved ours! till we didn't.  these do not last so buy the warranty as you WILL NEED IT.,"the five star posts are from new owners, the rest from disgruntle owners 6 months in with broken icemaker!",1499299200,,,2017-07-06,"['work', 'great', 'loved', 'till', 'didnnot', 'last', 'buy', 'warranty', 'need']","['five', 'star', 'post', 'new', 'owner', 'rest', 'disgruntle', 'owner', 'month', 'broken', 'icemaker']"
692,5,True,"01 12, 2015",A3UE3Z1GP28DRW,B0009RF9DW,{'Size:': ' 69'},nila a. vehar,"This is perfect in many ways, fragrant, light, and clean.",Five Stars,1421020800,,,2015-01-12,"['perfect', 'many', 'way', 'fragrant', 'light', 'clean']","['five', 'star']"
769,5,True,"01 19, 2014",A34GB2ZA1JLGND,B0009RF9DW,{'Size:': ' 176'},notsoNEWKINDLEUSER,"Victoria Secret had an amazing fragrance in this but has since discontinued it.  While this wasn't a cheap way to buy what of these remains, It was worth every penny being able to buy what is left of these on the market.  This scent is my all time favorite.","A great scent, no longer made",1390089600,2,,2014-01-19,"['victoria', 'secret', 'amazing', 'fragrance', 'since', 'discontinued', 'wasnnot', 'cheap', 'way', 'buy', 'remains', 'worth', 'every', 'penny', 'able', 'buy', 'left', 'market', 'scent', 'time', 'favorite']","['great', 'scent', 'longer', 'made']"
106,5,True,"01 31, 2017",AQN8A38PJ8V41,B00006L9LC,{'Size:': ' 32'},pamela,Highly recommend,Five Stars,1485820800,,,2017-01-31,"['highly', 'recommend']","['five', 'star']"
202,5,True,"05 14, 2016",A1DAE86MWE6OMW,B00006L9LC,{'Size:': ' 61'},pamela smith,as advertised,Five Stars,1463184000,,,2016-05-14,['advertised'],"['five', 'star']"
622,5,True,"10 24, 2015",AD75IYEZMZVJH,B0009RF9DW,{'Size:': ' 188'},patm54,"Body Wash has a nice ""clean"" scent.",Five Stars,1445644800,,,2015-10-24,"['body', 'wash', 'nice', 'clean', 'scent']","['five', 'star']"
1293,3,False,"04 7, 2013",A1X3ESYZ79H59E,B000NKJIXM,,pepper,"This is a nice minty flavored mouthwash. It does not contain alcohol so you won't get that burning feeling, but you still get a bit of a tingling sensation on your tongue. These alcohol-free mouthwashes tend to give me a dry-tongue feeling that I find annoying. I also don't feel the fresh breath sensation lasts very long with these kinds of mouthwashes.",wintergreen flavor,1365292800,,,2013-04-07,"['nice', 'minty', 'flavored', 'mouthwash', 'contain', 'alcohol', 'get', 'burning', 'feeling', 'still', 'get', 'bit', 'tingling', 'sensation', 'tongue', 'alcohol', 'free', 'mouthwash', 'tend', 'give', 'dry', 'tongue', 'feeling', 'find', 'annoying', 'also', 'donnot', 'feel', 'fresh', 'breath', 'sensation', 'last', 'long', 'kind', 'mouthwash']","['wintergreen', 'flavor']"
